timestamp,530630
1501545600000,12
1504224000000,12
1506816000000,6
1509494400000,4
1512086400000,3
1514764800000,19
1517443200000,14
1519862400000,218
1522540800000,119
1525132800000,19
1527811200000,30
1530403200000,52
1533081600000,10
1535760000000,7
1538352000000,334
1541030400000,139
1543622400000,170
1546300800000,166
1548979200000,322
1551398400000,159
1554076800000,135
1556668800000,102
1559347200000,98
1561939200000,80
1564617600000,67
1567296000000,65
1569888000000,80
1572566400000,94
1575158400000,87
1577836800000,73
1580515200000,77
1583020800000,139
1585699200000,123
1588291200000,100
1590969600000,63
1593561600000,62
1596240000000,57
1598918400000,60
1601510400000,52
1604188800000,72
1606780800000,70
1609459200000,64
1612137600000,54
1614556800000,73
1617235200000,61
1619827200000,59
1622505600000,46
1625097600000,42
1627776000000,52
1630454400000,59
1633046400000,74
1635724800000,54
1638316800000,55
1640995200000,55
1643673600000,50
1646092800000,51
1648771200000,53
1651363200000,38
1654041600000,40
1656633600000,33
1659312000000,41
1661990400000,46
1664582400000,41
1667260800000,39
1669852800000,37
1672531200000,51
1674777600000,26
1674864000000,30
1674950400000,22
1675036800000,18
1675123200000,23
1675209600000,26
1675296000000,25
1675382400000,24
1675468800000,30
1675555200000,35
1675641600000,18
1675728000000,24
1675814400000,27
1675900800000,19
1675987200000,18
1676073600000,28
1676160000000,32
1676246400000,19
1676332800000,24
1676419200000,25
1676505600000,22
1676592000000,21
1676678400000,32
1676764800000,29
1676851200000,29
1676937600000,26
1677024000000,36
1677110400000,30
1677196800000,29
1677283200000,125
1677369600000,129
1677456000000,613
1677542400000,28
1677628800000,25
1677715200000,17
1677801600000,25
1677888000000,35
1677974400000,28
1678060800000,24
1678147200000,20
1678233600000,33
1678320000000,23
1678406400000,21
1678492800000,28
1678579200000,37
1678665600000,28
1678752000000,33
1678838400000,33
1678924800000,23
1679011200000,25
1679097600000,21
1679184000000,25
1679270400000,20
1679356800000,25
1679443200000,21
1679529600000,21
1679616000000,26
1679702400000,32
1679788800000,27
1679875200000,24
1679914096000,10
1679916425000,10
1679921097000,14
1679925177000,16
1679928618000,23
1679931854000,15
1679935499000,21
1679938998000,20
1679942741000,22
1679946429000,20
1679950015000,23
1679953547000,24
1679957207000,20
1679960847000,15
1679964208000,24
1679967989000,19
1679971722000,15
1679975021000,13
1679978551000,12
1679982266000,10
1679985765000,8
1679989361000,7
1679991453000,9
1679996372000,13
1679999971000,16
1680003644000,15
1680007183000,12
1680011508000,15
1680015020000,19
1680018370000,23
1680021747000,16
1680025349000,24
1680029009000,13
1680032556000,14
1680036401000,20
1680039490000,14
1680043536000,14
1680047960000,16
1680050690000,17
1680054538000,14
1680058060000,13
1680061528000,13
1680064990000,9
1680068500000,11
1680071959000,14
1680076002000,11
1680079439000,9
1680083112000,14
1680086684000,14
1680090353000,9
1680093920000,16
1680097725000,16
1680101369000,16
1680105025000,12
1680108543000,18
1680112045000,15
1680115733000,23
1680118982000,20
1680122794000,13
1680124295000,19
1680130057000,20
1680133538000,20
1680137101000,22
1680140745000,17
1680144278000,18
