timestamp,684580
1504224000000,0
1506816000000,2
1509494400000,2
1512086400000,5
1514764800000,4
1517443200000,5
1519862400000,5
1525132800000,1756
1527811200000,68
1530403200000,56
1533081600000,45
1535760000000,63
1538352000000,56
1541030400000,47
1543622400000,48
1546300800000,50
1548979200000,46
1551398400000,60
1554076800000,126
1556668800000,86
1559347200000,37
1561939200000,52
1564617600000,37
1567296000000,36
1569888000000,48
1572566400000,51
1575158400000,54
1577836800000,62
1580515200000,45
1583020800000,1041
1585699200000,230
1588291200000,122
1590969600000,52
1593561600000,47
1596240000000,40
1598918400000,37
1601510400000,84
1604188800000,37
1606780800000,36
1609459200000,40
1612137600000,31
1614556800000,33
1617235200000,33
1619827200000,25
1622505600000,25
1625097600000,24
1627776000000,20
1630454400000,31
1633046400000,28
1635724800000,27
1638316800000,20
1640995200000,33
1643673600000,31
1646092800000,30
1648771200000,22
1651363200000,22
1654041600000,26
1656633600000,27
1659312000000,23
1661990400000,20
1664582400000,17
1667260800000,21
1669852800000,15
1672531200000,23
1674777600000,8
1674864000000,7
1674950400000,12
1675036800000,8
1675123200000,15
1675209600000,10
1675296000000,9
1675382400000,11
1675468800000,20
1675555200000,12
1675641600000,17
1675728000000,10
1675814400000,10
1675900800000,10
1675987200000,6
1676073600000,10
1676160000000,9
1676246400000,13
1676332800000,13
1676419200000,9
1676505600000,11
1676592000000,16
1676678400000,21
1676764800000,19
1676851200000,13
1676937600000,3
1677024000000,11
1677110400000,8
1677196800000,7
1677283200000,10
1677369600000,10
1677456000000,10
1677542400000,6
1677628800000,8
1677715200000,5
1677801600000,11
1677888000000,14
1677974400000,15
1678060800000,10
1678147200000,12
1678233600000,11
1678320000000,11
1678406400000,10
1678492800000,13
1678579200000,12
1678665600000,12
1678752000000,12
1678838400000,11
1678924800000,11
1679011200000,8
1679097600000,11
1679184000000,10
1679270400000,12
1679356800000,8
1679443200000,11
1679529600000,13
1679616000000,13
1679702400000,20
1679788800000,16
1679875200000,8
1679917118000,8
1679922277000,6
1679928030000,4
1679933820000,4
1679939493000,8
1679945301000,8
1679951265000,8
1679957335000,1
1679963600000,3
1679969764000,3
1679973491000,3
1679978763000,6
1679983890000,5
1679989146000,2
1679991882000,1
1679997198000,1
1680002204000,3
1680007680000,5
1680013495000,5
1680019327000,1
1680024941000,8
1680030622000,7
1680036822000,7
1680041293000,8
1680048033000,3
1680053107000,3
1680058823000,5
1680063904000,7
1680068838000,8
1680073506000,6
1680078538000,5
1680083707000,4
1680088422000,3
1680093672000,5
1680098787000,6
1680104328000,5
1680109580000,4
1680115070000,7
1680120815000,4
1680126815000,9
1680128402000,9
1680134018000,6
1680138912000,5
1680143919000,8
1680146502000,8
1680151716000,7
1680156558000,5
1680161838000,2
1680166888000,1
1680170962000,1
1680176087000,1
1680181208000,3
1680186814000,5
1680192411000,4
1680197650000,1
1680203547000,8
1680209335000,4
1680214900000,3
1680220622000,5
1680226049000,7
1680231355000,6
1680236831000,5
1680242355000,3
1680245447000,2
1680248846000,3
1680253762000,3
1680258819000,2
1680263898000,5
1680269303000,3
1680274078000,11
1680274832000,11
1680281215000,7
1680285455000,3
1680289183000,9
1680295820000,5
1680301787000,1
1680308123000,6
1680313887000,6
1680317964000,3
1680323777000,3
1680329354000,2
1680335178000,3
1680340305000,5
1680345681000,4
1680350923000,4
1680356691000,6
1680362774000,5
1680368586000,3
1680374434000,10
1680378965000,4
1680385010000,8
1680390750000,2
1680396542000,4
1680401892000,2
1680407280000,3
1680410742000,3
1680416287000,3
1680421908000,5
1680426853000,4
1680431983000,5
1680437095000,5
1680442095000,6
1680444158000,7
1680449818000,8
1680455250000,10
1680461225000,7
1680466894000,6
1680472634000,8
1680478158000,6
1680483689000,1
1680489332000,2
1680494229000,2
1680497918000,1
1680502283000,1
1680507368000,1
1680512182000,2
1680516271000,2
1680521111000,1
